,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
01wink,0.11807179454792514,-0.7204858673129035,-0.2429510902997601,0.28436438033672223,-0.14756353636341402,-1.5942703054681762,1.430851952166752,2.6526370462133197,-0.9159272837507679,0.0907771776114573,-1.5885631121787178,-0.07932119479800286,-0.8579345616035401,0.7263243333391127,-0.5465017613911123,-0.5759806811696669,1.6423529888829713,-0.5604242004131894,0.2720994757330733,-0.9134137493637801,0.1077434587117431,2.1633963571176174,0.06922867751272968,0.12673642273638017,0.32577138148509477,-0.14759772836644003,0.8983851440697951,-1.2549186888721895,1.6853568864813677,0.9562806920320568,-1.70629477137818,0.7113749524187076,-0.6243185158098351,-0.8975598445537388,-0.8397847190008217,0.0965928225855925,1.4320860281764465,-2.0274456261754015,0.47143340603569384,-1.6076828168202693,-0.4579561076335657,0.4573772573844505,1.6997295292425074,-1.5695800509547706,1.576306665364559
02centerlight,-0.5587962512298532,0.22160268280047138,-0.6264001961669666,-1.7284875081793682,-0.4871953621687261,-0.3400515584934982,2.3011471523048326,-0.43957754187667464,0.8368675841975921,0.41425107869807987,1.1034436956927383,-0.9974493576776725,1.7622995376764037,0.9595556625240927,-0.5558753938708141,1.3380910827220371,-0.6818906028963285,1.7565197276100268,-0.7737238235960986,0.7370657495722013,1.3857714746821461,-0.2979420516074304,-0.33197033589280633,-1.3010335584487427,0.10185818546535469,0.8341102454711591,0.45127632838119425,0.6320411868364129,3.428832860798129,-0.044222848129462713,-0.7141477835508965,-0.022982529601423378,-0.280740435180773,-0.0707224200417524,0.2039040858864744,0.03153211616172357,1.1174908206792058,1.4845578799498298,2.086450084241794,-0.7379766804467383,0.4753262835173862,-1.8090739169391234,1.3727298107984158,-0.0946950294006163,0.6234669949244358
02glasses,-0.9849502568019705,0.11209054207009589,0.134054117679563,0.19947016383596997,-0.8280391195777693,-0.04458828104300903,0.4018263594007289,0.7719014332520846,-0.19357197865238943,-0.6857105721258887,-0.13280610078632418,0.8866772823879385,1.9063710847937498,-0.3744987724767535,-1.5890824134755501,1.0465414579557537,0.15873055094064137,1.610295597698886,0.5529878639732291,0.4698338836513486,0.12410260446603574,-0.13858191559890262,-0.6803721285242896,0.12636658585854588,1.3450181526179037,-1.1624169985065818,-0.8056306650788594,-0.6880928782395334,-0.42843147374519974,0.9051027529011144,-0.5371238600937788,0.5948948503688587,-0.2557160833169315,-0.5653974370873988,-0.4184778731783163,1.887421631276198,-1.1203930418823242,-0.7258436714156298,0.593452567138199,-0.7056531525631342,-0.8136610513535739,0.1727804278624768,0.41287413062286676,0.8460995345009673,-1.234600524570701
02happy,-0.9854683105815659,0.22205415945169896,0.08459004803299687,0.148400097063826,-0.5839183439631902,-0.03135804685223563,1.0072688233177962,1.3495311522543099,-0.44254664244133274,-1.0889343987566131,0.14635077284074458,0.9868479145444603,2.4229448087921264,0.6286409103242824,-0.44003161415151926,0.056214810643957266,0.4267489290038312,0.9684658288752422,0.057963622831871016,-0.7468520555546232,1.1189756792846857,0.6466131497243024,0.3975018710592649,-0.7054098412682936,0.8668690061384674,0.35085515694017627,-0.15397530819653685,-0.033930194586210036,-0.3126455713204201,0.41876060769551166,-1.071547994616325,0.8170426207432877,-0.2994345508398792,-0.32544220423837433,0.5354920564239141,-0.5084728906651806,-0.045107693792912816,-0.15024045983214082,0.18846204400749325,1.122847297912563,-0.9261133655636133,0.11375466784118503,0.2886136879073617,0.2138479653717333,0.00214603391821083
02leftlight,-1.0686776497003698,-1.6851424101680066,0.17169152858673997,-1.0256960314325525,-1.0531292003269739,1.0464755568593667,0.6541505550925005,0.2901135846472501,0.5444739721516982,-0.6979492134531525,0.19713307861730878,0.5553841931251929,1.3966594076532957,0.41223061505415054,-1.4539935202430065,-0.28213525137008866,-1.0838234194813994,0.22649021391314642,-1.064656563776947,0.1624312046970501,1.1952948868417834,0.043394821403582994,-0.5635576172817389,0.05065974796094037,0.8934768869860773,0.26891126757688316,0.5167365922747433,0.3461497503243998,0.4133563948750911,0.4470152307399838,-0.7433897174244775,-0.37356362040105084,0.4647570630326292,-0.102517214927802,0.49142286328817064,-0.9045311062258832,-0.282752106407385,-0.1365751968211543,0.24577040580381562,0.10504720538564088,-0.3264818802889848,-0.38521198983650745,0.10587593260985956,-0.5238525117760728,-0.6090595853311669
02noglasses,-1.0074568913462252,0.226671443061641,0.028641319406208694,0.2280165724076971,-0.274195091696519,0.261980080251561,1.3241219111532105,-0.030500100034904384,-0.1253625813270435,-1.3614497773876217,-0.5284747370064221,1.1772395969871874,2.2956206063056097,-0.10172801054042319,-0.6498405045593166,1.164918432704118,-0.5534710036841172,1.5438703483763685,-0.2848455118924437,0.05556010289416012,0.13671126487897536,-0.1783886192849953,-0.06022948426846433,-0.30933849574863853,1.3031052674215005,0.5496882328342052,-0.5914130290732352,1.5104961005609596,-0.5841506281836226,-0.04985430576802941,0.1585897481095234,0.40797505772022,0.11193789612000526,-0.6984715220102855,0.6583084403853997,0.37548819786499177,-0.005801509510639852,-0.08098424673426222,0.7932183451731877,0.9988828996336238,-0.13105809232168902,-0.34952810221081915,0.7881259119680996,-0.4750022913496607,-0.19549534655589632
02normal,-1.0074568913462252,0.226671443061641,0.028641319406208694,0.2280165724076971,-0.274195091696519,0.261980080251561,1.3241219111532105,-0.030500100034904384,-0.1253625813270435,-1.3614497773876217,-0.5284747370064221,1.1772395969871874,2.2956206063056097,-0.10172801054042319,-0.6498405045593166,1.164918432704118,-0.5534710036841172,1.5438703483763685,-0.2848455118924437,0.05556010289416012,0.13671126487897536,-0.1783886192849953,-0.06022948426846433,-0.30933849574863853,1.3031052674215005,0.5496882328342052,-0.5914130290732352,1.5104961005609596,-0.5841506281836226,-0.04985430576802941,0.1585897481095234,0.40797505772022,0.11193789612000526,-0.6984715220102855,0.6583084403853997,0.37548819786499177,-0.005801509510639852,-0.08098424673426222,0.7932183451731877,0.9988828996336238,-0.13105809232168902,-0.34952810221081915,0.7881259119680996,-0.4750022913496607,-0.19549534655589632
02rightlight,0.705077182218149,1.8805285440380648,0.31472076859604686,-0.9020924526800018,-1.2103573672402288,-0.2319967125205419,1.0079405771975105,0.18342015460310554,0.7294281463847025,-0.10253110202752032,0.3467690660563563,0.11867326536851575,1.5951729518373,1.1312526638905012,-0.9439788188509004,-1.0591181339931175,-0.7246532281741974,-0.690811419140672,-2.600294638575175,-0.5523324873631033,0.9511433671593909,-0.6790508125576138,-1.3493203084762158,-0.036646450645696924,1.4507171165097932,0.42534951878934046,0.2576707126730295,0.24161960312492356,1.5025114835921343,0.03574858935081012,-0.08221359746274809,-1.6781597821405017,1.734587641973542,-0.5341928275923854,0.004491796786912514,0.6744878593346432,0.32955959989327466,1.2756787013431015,0.26668587088071166,-0.6424756279525171,0.3309875332365619,0.7354980473372792,-0.8926325957357634,0.31340620981376993,-0.29965126986230395
02sad,-0.9704355630767062,0.10939402593550822,0.07713018392701408,0.7152138109270195,-0.4390957642581549,-0.18256567497785095,0.6041525390131346,0.842732570324268,-0.13577223756221457,-0.7668100506579726,-0.23436980451073325,0.6842663763174658,1.7237361644245632,-0.5024886094033316,-1.288965712581276,0.9100544817010974,-0.058623197734810305,1.6808538573922718,0.14531089513861228,0.055653153415816725,0.9994219253507711,-0.2828058060653393,-0.28980601092741853,0.27981976308753037,1.0385888080316181,-0.019568395181027144,-0.7295531927288647,-0.7683489194478123,-0.4529965424418039,0.5332865807669938,0.08367144249606019,0.7461433133765565,0.19296065565174988,-0.5202258018492936,0.076691633565126,0.6942299869337902,-0.5535140543545952,-0.38988046499843493,0.6959874454482928,-0.05452797099454185,-0.04920515962587892,-0.021252432336168227,0.561931050228614,0.10091587930231283,-0.6459120787085874
02sleepy,-1.0256607056764553,0.2746840522446211,-0.02400720140142905,-0.016349548484456407,-0.34476489585439957,0.04781942536872664,1.301578661685186,0.07287378075878667,0.10013107363849996,-1.2526529914852704,-0.36904397560582264,1.2282848625259097,2.0531535633119904,0.01994943957375392,-0.6445618942748225,1.1971051548097618,-0.762731000308925,1.4038389103712718,-0.40799761471416773,0.006112241807658818,0.17376015363779435,-0.050950038716063066,-0.37911920730809245,-0.462597282745357,1.5774741098006033,0.5228537025601402,-0.43683457874687626,1.2549129078267924,-0.2033623228605825,-0.21713252344185202,-0.35284717598786813,0.30693376051874866,-0.04279205776268931,-0.39952025244619765,0.2231897874406942,-0.019399097629802107,-0.5325543700430161,0.1482150675013467,1.090906927466442,1.1123829900523352,-0.8316088118961505,-0.4247282109522784,0.9964870109946067,-0.38114807741262163,-0.3972703438085838
02surprised,-0.5698276933502837,0.04157573144762961,-0.2735187233692513,-1.2719304973481047,0.5147896038958776,-1.5627451446275675,0.4860325439757708,0.6240728745068658,0.18241710459418753,0.4297956531343486,2.1060041599132218,-0.012253311100109963,0.29867152471434977,0.17344148872116238,-0.9911719887002609,0.40741859472316255,1.087850679310096,1.4396596257434786,-2.1006413654841483,1.6582226183843731,0.9043448925053441,-0.02021299534214335,-0.012965274429501223,0.10869985499874195,0.5436930893617401,-0.6062296511054752,-0.9213318276097893,-0.633019366682295,2.6542018649337633,-0.06323075177303095,0.12954198970770078,-0.28395725503834907,-0.7397344277935534,-1.3584824568697411,0.9325257003042616,0.5684748763423083,0.4240067508532903,1.6824065633288892,1.0213047235479837,-1.4262047843563255,0.2854634927222481,-0.1149772431170033,-1.7980801281090457,-0.0016265674258751715,2.1229860349820777
02wink,-1.1175574149798313,0.043497543904798645,0.4965118502645314,0.40683011439663197,-0.430588284884462,-0.09752916436638402,0.05120802410389671,1.9327372441602617,-0.5913892447653628,-1.1951262138552934,-0.19120129657195722,-0.0029507016602008007,1.4333557022235466,-0.4255790675381288,-0.9147172509810017,0.959070990264517,0.5320417921613857,1.6428491260212676,0.34571527475907654,-0.9663646700879062,0.3451525197449193,1.0631645151331426,0.7829751284592871,-1.0559775823009623,0.14973811175716087,-0.6241514388181187,0.12972481520063212,-0.5595010834030949,0.2066420233990927,0.9966345819667096,-0.5025083581395207,1.6781579256980383,0.560465717907819,0.23339051692512192,-1.0257762979055547,0.49363653397182355,0.4243479594326288,0.3172810270255697,0.4109728739458815,-0.7656434076188997,-1.1127419425008547,0.45210508189426707,-0.984272152808351,1.225344281362817,-0.2550300578222056
03centerlight,-0.019510811522884638,-1.0568798489430198,-0.9123934732130659,0.3689756728931042,-1.206480964208409,-0.15957791564872698,0.23246020993417954,-0.6953716326114813,-0.09431208654588594,1.1395203863426342,-0.40928360258103325,-2.101896336498628,-0.4992626303015522,-1.9779981490934944,0.698150954580038,0.6656281356506457,0.7737915462461887,0.24481469422003468,0.33332041258341905,-0.7866881001184207,0.9906601354451874,0.014175780345074966,-0.3709675296889389,-1.1805514496625162,0.9979641743836842,0.36431072239730616,0.09451375089513442,-0.11614518700763002,0.408413974781294,-0.0710910994676392,-0.37234473617255054,-1.3437168695986057,0.37080292500702844,0.5079262612330686,-2.0974143274854273,-0.6311356873528305,-0.44844582983269626,0.10051633114942146,-0.46710090823715994,-0.3203676203159262,-0.08152208137830524,-1.6215802508160808,-0.04559672753614413,1.3538793845979793,-0.029547281097672427
03glasses,-0.3381555365880774,-0.00994208313043197,-0.38555416802563186,-1.198524894317465,-2.400218819313338,-0.5135046774664486,0.7020930032773474,-0.33352945286587826,-0.3111592746673715,1.7033160926791324,0.4258166567323229,0.5573064692918993,-1.6602040518758365,-0.7183737874285224,0.9081452404518445,-0.6349468307267789,-1.6527309319032015,1.1978872232894828,1.5114137919174238,-0.8214044665245536,-1.9228821158593636,-0.28161796475325096,-3.4452918705146676,-0.567487037966477,-2.203755110686933,-1.6829278943472255,0.30106187239134374,1.8255124024014848,1.202411301580298,1.6960516171667512,-2.003220076202596,0.8653204014986204,-0.9001374342343451,-2.2564122862211606,-0.29087358042360506,-1.5669320024254318,-1.2312399940760552,-1.2338828389642276,0.4296821006029515,0.7907723220626133,0.22638394582536187,0.1709719160969743,-2.884588400187097,0.7751643407465432,1.468481557745882
03happy,-0.079653912986312,-0.28314517414355334,-0.9536301564357867,0.726713072700535,-0.9257244765975159,0.049775806088459634,1.4490305905772745,0.846890009871185,-1.0085295003058838,0.5084599818389962,0.6637682829984426,-0.7887108821930744,-0.6762775957963639,-1.360466836238112,1.9241537179760662,-0.7052923289169479,-0.19690526309601505,0.06994646192005569,-0.16655904673546604,-1.8352183982083439,1.2562253202413045,0.49040638752892646,1.0420613160350092,0.7265518395499496,-1.3614313428242668,0.8426264139478428,-0.9074245508940336,0.6113032739826862,-0.0009821732623343574,0.6459280068759824,-0.7448459119377131,0.8252147703765357,0.9014769168175188,0.8185220064331589,1.2641474792242275,-0.5205339367281924,-0.3865498453207716,0.9902666606953147,-0.24293709615892942,1.1174509507132124,1.2181308747075283,-0.4321558763858506,0.509198745564075,0.16056197686333804,-0.11498704853676614
03leftlight,-0.5076163463877225,-2.2127063760902286,0.0005782641684684792,-0.5152579359899463,-1.4170910633256404,1.3434833294643604,-0.45358335588321785,-0.8350432234001591,0.251251957677503,-0.18523249659651359,-0.31636666053607293,-0.7385882708517381,-0.31289737465113787,-0.71743056484905,-0.24333717795509066,-0.21663090098395105,-0.27673445522687806,-1.0644968442409932,-0.9136435897445448,-0.8725605000124487,1.2702826004645011,1.1074014131810541,-0.052961815530686816,-0.10121363227773138,0.11145270775127734,-0.2946321681778589,0.35491476714902526,-0.07038199560058843,-0.7489517921077291,-1.4828307746351053,-1.1162683443646015,-0.9379391701030373,-0.3289379960789803,0.1137673174554581,0.7047383834869589,0.25856907183056277,0.7963441324180552,-0.14032570588463478,-0.7073569612163041,0.08041467022276909,-1.1634089382114186,-0.5809120194567886,0.10555249442545865,0.5312769263128265,-0.6113866027307261
03noglasses,-0.02333857889234632,-0.3677232594403049,-1.1011823928525395,0.7437122955661408,-0.6356149830077676,-0.48571754422743213,1.3467009534741878,0.03007645086125181,-0.6974930063736225,0.5924807201324463,0.44570079377366556,-0.6650265560062159,-0.7688192460420367,-1.935650051153712,1.5200199851502258,0.2955703796281745,-0.46925893831044047,0.8579633388924169,0.12905644199635535,-0.9166111592082872,0.3544846347556759,0.05696266022644309,-0.3585150812782078,1.3426192212694688,0.3633759543958602,0.20535162855299008,-0.37839521527928144,0.9001458346903142,-0.3574411599069455,0.6927839789608489,0.022977404992357127,-0.2415047609681839,0.0034811247444979394,0.8214215821533873,0.6326381935560924,-0.01205048700098578,-0.32010089467332165,0.26708356089458274,0.21958819221836506,0.31390028721460916,0.9663720359812933,-0.2509802756265375,0.1871264267482643,0.3582323758212356,-0.8384957100370709
03normal,-0.02333857889234632,-0.3677232594403049,-1.1011823928525395,0.7437122955661408,-0.6356149830077676,-0.48571754422743213,1.3467009534741878,0.03007645086125181,-0.6974930063736225,0.5924807201324463,0.44570079377366556,-0.6650265560062159,-0.7688192460420367,-1.935650051153712,1.5200199851502258,0.2955703796281745,-0.46925893831044047,0.8579633388924169,0.12905644199635535,-0.9166111592082872,0.3544846347556759,0.05696266022644309,-0.3585150812782078,1.3426192212694688,0.3633759543958602,0.20535162855299008,-0.37839521527928144,0.9001458346903142,-0.3574411599069455,0.6927839789608489,0.022977404992357127,-0.2415047609681839,0.0034811247444979394,0.8214215821533873,0.6326381935560924,-0.01205048700098578,-0.32010089467332165,0.26708356089458274,0.21958819221836506,0.31390028721460916,0.9663720359812933,-0.2509802756265375,0.1871264267482643,0.3582323758212356,-0.8384957100370709
03rightlight,2.1121207428957804,1.5786417665696493,0.25045912342562654,-0.34549973717073584,-1.6466682184645793,0.9265579559558009,0.6597596657218782,-0.9235369682818202,-0.5111251226546458,0.41909092427223316,0.5845851503502253,-0.20709492320687622,-0.49356124621441866,-2.3075598081167557,0.3079986359088724,-0.15760178705320768,1.948630194537992,-1.2748010999423498,0.823700157627064,-0.7778175316158898,0.6051415979297193,1.8004229199435946,-0.5807390159152439,1.2574396405956558,0.5310421818364776,-0.5234466978385757,1.1611380724184701,1.1399630746740552,-0.6849918234452389,-1.4441018406176418,-0.8983208875439695,0.8703803901664222,-1.027530366680399,0.7980444451824974,2.2651511252544005,-0.36489739668406496,-0.4332663455325325,0.262259410197435,0.8135615550390856,1.3608370650556292,-2.0652471461578474,0.08566622508997364,0.3211137312267047,1.963057237822517,3.041692814031081
03sad,0.13074007645350266,-0.5075490600839829,-0.999525638675895,0.8173644213973349,-0.4845307363594907,-0.301412341773474,1.7644314860716483,-0.13340704490633423,-0.630451248404428,0.5925382823178952,0.29296623695529617,-0.6122414421706137,-0.5809502953093599,-1.9032115811619754,1.350638679083365,-0.15621253412783617,-0.42435771222316454,0.5506339697779655,0.031383571419968566,-0.7524804049167837,-0.42400080658492245,0.5461084038936443,-0.4356042712462544,0.8004172013501483,-0.6934391280377633,0.09357226740954142,-2.0174317373311283,0.7558095677688745,-0.4965390520417598,0.333815140147558,-0.09502402602771368,-1.1559269433122623,0.0498139788184897,-0.1834066041443809,-0.18411596328636204,-0.44376639507961346,0.9705711467060206,0.005506123399495639,1.2836496346387318,-0.8589835923150787,0.5814573294057543,0.13510573431924117,1.3348191224614923,0.6319082960864112,-1.2283810584875137
03sleepy,-0.17545044855052178,-0.3719190169525934,-0.9916069326567213,0.5547736622069356,-0.7075320515917219,-0.07585384034095692,1.1131129712561227,-0.02462479905545758,-0.7340334562019319,0.5172109367748323,0.34406302375577225,-0.7029079216541381,-1.0806208153997439,-2.598144144503942,1.721575973819765,0.4868049961203777,-0.9247571824350025,0.7660089516223116,-0.2003346992684549,-1.1089928649361411,0.34404983458219196,-0.05634425905642544,-0.4864159612945415,0.9301089339973172,0.5052427858909024,0.1584206410152315,-0.33281831595891564,0.3716296524698601,-1.3027982730835754,-0.9370237080632687,-1.2397861010447864,0.2926026542461178,0.28547640336401975,1.2016985484115768,-0.9957477128167063,-0.5371205611856861,-0.9086546926865444,0.740483608781693,0.8647102882832348,0.38832987641050976,-0.938258791146704,-0.39196896229691613,0.47782777390561604,-0.9877032825013781,-1.058199652127247
03surprised,0.46765093209079267,-0.49208303989584384,-0.991246454055903,0.4893484510098982,0.4984813275781194,-1.1044192945463673,0.16702189920050603,0.20421933840431158,-0.6448341483995074,1.2491327148715052,0.7165904601604653,-0.6605974147735558,-1.0261843720602946,-1.9526508565579601,1.6180088058286262,-1.0779455219028207,-0.03938893542816127,1.012865706285397,-1.812388456229302,1.6105276083921007,-0.7565187465195871,1.319520838284166,0.23235828730715813,-0.28488521427986213,2.138500619123833,1.7624527048135228,-0.05466174683920436,0.12605651947111296,0.5887211703321176,0.22020025630658482,0.4167630538165538,-0.15029449795197145,-1.8940662068677683,1.199278563318218,0.2518685030812007,1.0248060225835005,0.6897124591307435,0.33969955635499344,0.6052808060911081,-0.3394961594299555,0.363436222965724,0.49165118660851426,-1.035588045111508,1.0154194977275406,0.8816871951422733
