,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
s20_7,53.764843305875644,0.699748093207103,-14.618213609943538,10.477618135217577,1.089167050662568,-23.38135557262257,30.542139703922935,6.810591222633541,21.183376058516522,17.00743506409356,-0.3705329427095629,12.47636155635268,-7.871048084279533,-3.4441677579630188,-2.150411109882753,0.46239008566572515,10.250464379156437,-9.606506290210309,-2.971306063338132,17.184774386710718,7.843333435560194,6.894409209108615,5.269199305530532,20.171748540856274,2.9952663533905937,-3.5098166251516347,8.217277839596553,6.008827129863132,-5.462485779076637,1.730743317973595,-2.655282830546925,-5.103480242700577,2.063006049630443,-5.605031635602928,6.44084357844435,11.770708131185168,0.8168783051015555,5.757832345699319,15.911208786578193,3.194137127402616,2.589181377890153,1.2672367255295827,4.072522887892753,0.7910994554350208,-1.3862998639187976,-5.246118244763718,-2.2125064521934013,-8.159848913859115,-6.521460742631277,2.9319436249854345,-4.277253492170824,-4.829630677078836,5.093822047380009,5.499181086606973,-0.44390262989631857,2.417701755478339,-1.951934864780491,2.275892260982748,-2.3581869185844533,-6.998099585061446,-1.8640043085004625,-2.002767294989029,0.14828188608285806,-3.1278621826137907,2.811416489668987,4.4875919366657575,0.3184308929627183,3.9086706905642297,0.6512074150760478,-8.611224625871845,1.6329412929670049,1.9030156274947285,3.8667043474686755,0.38789481839168927,-6.452311201837789,-2.9787211688769624,2.0322949825094336,-0.9758766937654446,-0.17840531599381862,1.5384930063588145,2.9576877440893536,-1.5998969705998283,-0.7578698136234873,1.5728345633521466,-0.5314867503048372,-2.93026427561938,1.4573755587061017,-3.622275718359509,0.888057559743485,-1.5924039845443552,0.9345906872289346,-0.5497323494945079,2.623704249606557,-0.06944622356648197,0.3841866410155397,-2.984181469087596,1.9387343711637774,3.02819340501382
s20_8,56.05844884450115,-0.9502173804461678,-5.426384078587121,17.10731519712217,-13.5106607468076,-28.942029355677438,28.591494672100318,-1.6242319527512903,7.963173256963507,21.12185121042144,5.985118308998986,10.360353794552687,-11.399889449236042,-5.87747804296955,4.503469744904209,-5.048041030427193,10.973284781825754,-5.8007958344465305,10.571809863204646,22.774924485193708,7.453446450217679,3.1208390624805658,4.458216219368389,12.869172929544634,2.604372753579125,3.5221874547158927,9.126447650141223,3.411582239901546,-14.127415582640507,7.527062682816213,12.407107642764094,1.4082248623461953,-0.6586560645795678,-1.4848226023080813,11.211178055974719,1.8741292371993001,4.252203952108268,12.955176378231933,16.117873571497505,2.123083823280191,-1.5494863478421277,-2.4174901789374963,1.6513957879232468,-0.8116068039953779,-1.8822680875311542,-8.846669848668645,1.0951397069626063,-6.751295745233044,-0.8652220491432954,-4.7953212021382345,2.930872320663756,3.4729656087767884,6.614545876632965,2.7690395009840247,6.860940975898331,2.600525148208776,2.0428997186364675,-0.5050777621325568,0.3097698344962693,-7.042670703227671,1.3089442447973003,10.082319685905787,4.213317950996008,-3.121397707830785,5.0159897035013055,6.803811229531868,4.504871990722213,4.189393664187162,-1.7193390207615082,-3.583721048814599,5.8656891694979585,2.600412698675671,5.4399701598552195,-1.3096513970197332,-10.93934188105774,7.473782374955669,3.510958349015298,1.3388153226558244,-0.24304212422182683,4.825274702631846,-4.256486353281483,-2.3579630621909207,-1.1260685297253343,-0.47159838395127684,-4.963233029027956,-0.029093409773344292,4.545609995753847,-2.638299114985212,3.0255913492678053,-1.4592957999748846,0.10755636954905601,3.9839747592123844,-0.49985052848467043,3.167346279691925,-4.473871644830865,2.9659184638262195,-2.075033198532307,0.9009332371024887
s20_9,56.88629569968091,-6.455173574711651,-6.0226456134945385,11.439669673473544,-6.703255986977709,-30.26609006909581,29.93353079304572,5.339757215183838,10.15911587053706,20.47745443522025,4.72753547862545,6.880181152444253,-13.901727165976315,-6.444525700215671,0.1279140657763918,2.9258716868100985,7.812899929576681,-8.869212403283779,2.7031620777341203,19.86490036016018,10.628204845732139,3.7155553541259643,0.1703159995971818,17.409990601944916,1.6614879534988902,-2.629935228804277,14.820786228150244,1.684016699745608,-15.236379690906926,5.6223749301969255,0.7400341003215161,-0.2821623428830352,1.9648104280899066,-3.026103189215785,9.089941730782035,9.737036972768449,1.5748940810620922,14.068635287070018,13.300122755970314,0.42118096095845736,0.307130556816532,-0.747148520155493,-0.42338422496312156,-1.5340723085806303,-4.417102274693719,-7.057585038117097,-4.1164115199301055,-8.054382522866938,-4.6641786882039336,-2.759789142091282,-2.319437508821197,-0.9117894277801903,6.172794119954153,3.073837343108099,5.735284128061638,0.27091267831876936,-3.720594312480278,1.8950138769008251,-2.0928790785418228,-8.505230632019364,0.7550859953427498,8.005493775179044,3.936453703936377,0.5974117589747722,5.6499795089253215,4.613755665504605,-0.2394835889433549,5.538145835967542,0.315692932369275,-3.8206357644049573,4.639563521533272,1.0046952019363171,5.307214119842482,1.119529458217866,-8.211867546444518,3.790289619043658,2.44298016238381,0.3626685739889493,-0.8482920455210633,-0.12448947829679319,-1.2091871408285255,-5.983233395165192,-0.30517911483865523,1.5036456898684105,-5.629534614418575,-2.2908076440430887,3.738925948878931,-5.93987245681754,-0.2066060099983345,0.7520633023644888,-0.6050296044726878,4.285026340608059,2.802466846924438,1.507219966375049,-3.361772092018937,-1.0168402898935875,-2.511923636978276,1.4494227623641518
s21_1,-7.838755982980304,-17.148125266084737,-16.535183045248424,11.5475494683862,-27.704864620549962,26.54307148916576,-4.194907816714377,-10.780680350587936,18.908699288671716,-0.48271908551574694,-2.7858979995895656,-7.47263379454297,1.5515174331859076,-13.430968634597962,7.538301747677184,-0.4786800573154052,-11.686296079614875,-13.499714618937569,-13.778168643514652,4.459397283171014,-3.4251398650202027,0.5744954081510709,0.2729069724759783,-9.5919031738076,10.43955206909791,-11.438485341450793,2.4424393243002767,-0.5778182779961964,-5.8254527210938685,-9.241723934137804,-4.188968418214019,-6.778820234971923,9.39610408294703,-5.087730813684212,-3.853883843694808,-4.277587330778898,-1.6830163638759226,-2.044326363183323,-3.1859684841586473,-1.8746798926014887,8.780424512904606,1.0243855142554386,-1.42696335690393,-2.5574754227410503,-4.642142070126536,-4.9251096926475855,-7.319397210775391,-1.8940121011453883,5.58076169079319,18.7269366361443,-9.398717744878136,2.2006428777045315,-8.089673034230414,-0.7884148095101313,-1.869694418177795,-6.3317877561346325,5.425800718931356,1.433757368295137,2.179188626925206,10.033480121368804,1.2550861624414469,-9.432274103503559,-4.6676620923595085,7.126151489718488,-6.512726928955983,-6.547684950789523,3.4923124917241473,-7.381412765884248,2.0707246640681936,-5.186691937920623,2.496299886291318,-2.1501552700741384,-2.4614178368262136,-4.79036358062711,-5.807570903255644,-5.555362884285731,-2.178096112968836,-4.8319644136236795,-0.46382591216562274,5.587508302314936,0.11815130531626411,-1.2259472174125479,-1.1158086138604277,-1.0179365989435065,-0.8144568238707033,2.955375849511473,3.182848896659992,4.350957523773644,4.599720852361449,7.405744784162563,1.4638501324300255,2.715357434625756,0.5846044485340678,0.7499855344808481,6.633146518370621,8.182765993889625,1.3334664592285823,3.9885364253716036
s21_10,68.3356920457108,-39.09097865338597,2.698681199411317,10.47454331223253,-9.377239310157556,7.720295591256812,1.8051866199276478,2.3304410738695593,-6.863473366311793,-2.0548572042328765,6.589366762502088,-1.7332508553784818,-9.531727964922874,-19.178640141528092,-12.394562556493723,-22.143647725429457,6.0178258595217065,-11.998448785115755,-4.485215616419157,12.416272927519577,6.621265082262507,-2.284426304982583,-7.782408731612849,-4.888864059453565,0.8719379604344084,-1.8119594690491583,-1.1375766349054235,0.18504377002711944,5.542525493223134,10.469280737867567,0.91889679168758,-5.529005464374915,0.9365019023069183,-5.321536593066361,1.113035482970249,-12.303678257049658,-0.2258710046847463,2.2357602382814266,11.93278589796699,3.431713728763877,0.575164108756805,-1.0146475771757533,3.5020710974771707,-5.33516128133738,-4.540624986241179,1.1242724655370282,-0.9970599131800746,-6.6000930368286745,6.600841643925166,7.340955787297545,4.070930448365939,2.599760554423863,0.33207385278035756,-3.032933626998391,0.712807601808131,-2.232703359987748,-7.136971381089954,5.161734188704108,-4.356269861788177,4.111181580156932,-7.350116293534485,0.020089425443587036,5.331992011259602,-1.8297162112493026,0.25678196896908745,0.045716625761669016,3.9174702172632867,-0.6690741467781611,1.2131710680416832,6.022817604519469,0.7235898649850717,0.9123812131420539,1.055029061074645,-1.1510736027447663,0.5775765595324849,-1.8189118223661849,-3.1579066678332173,-0.10241229315332695,-2.4921973037506806,0.19064454082927745,0.35639077509659367,-1.3509790714504017,5.311308727892215,1.4166815318446326,3.205749657046133,0.6076159294391706,1.1084430005289092,4.580739452498943,2.0522324590105443,-5.0382977516283844,0.04647979698049481,-1.1354295783094317,-1.0080814132417057,-1.3502953382258815,-3.0215931720523064,-3.5116953489369602,-1.0077399565541947,-2.4367880586502952
s21_2,27.7115078140463,-25.328341366826045,-1.8445459396491797,4.764939339536512,-24.46600908848523,23.39250873300648,-4.355512901840109,4.864590289294502,-1.279289720716801,-10.082297444565654,12.134618677950902,-4.70432126147165,19.017726817163,-4.017901897740846,11.409940036723752,-7.756170118222068,-8.914256303060478,-17.87313400681974,-11.501953090377006,8.805268426454079,-6.0347817014904255,4.149825884808484,-10.880180890787932,-11.5999927294516,0.48523331432467276,-7.078811742402631,0.2423273238457946,8.932336317118494,-0.666175126841142,-3.9292286051208802,-6.139725361427689,-0.23169930533728178,-2.465808069757428,-2.3708016496137216,-4.012631024249504,-9.132968092851456,-8.21780667559354,2.518513010434934,-4.40344794779645,7.064298332848947,6.521764291916621,9.262269145683739,-1.44361954491168,-8.099941527657144,0.35328486937091447,-4.034336735755712,2.104508151414411,-4.739102779413735,0.6843855621331698,11.74915454745596,-6.706569420086862,0.10928440603691252,-0.7327252844749377,-8.513429234737888,2.9101588272488,1.2703278378681118,-5.547750544325118,8.059786575814591,-2.992267985051775,0.1392434913718934,-4.207164320936852,-4.697427508382903,6.199308117847082,-7.474619787718975,1.0503296167236253,-2.1108945368928107,-5.0571763452514675,-4.527229754406572,4.072904572608518,-0.018124448590539605,-8.847698633402283,-2.0911824653775146,-1.1311584843156621,5.932821565475557,4.512001711111293,-0.8111343745485042,-1.7379237207804925,-0.3443561012714759,0.7520332322517485,-1.329968999362757,-4.78779317960937,-3.1139431612089012,-0.2231865965794898,2.8090379830327765,-1.5773744510326833,-3.354454366417509,2.058873338814155,0.6574723561563645,-4.368665333524934,-5.765358433045559,0.11214953526185437,-1.2564318810388246,-2.102015978922832,7.615877865315192,5.649822096860085,-6.878682806745095,2.0106048676764945,0.057001423425815864
s21_3,25.070049687928726,-15.315313971208504,-19.91893557359673,11.23139234092569,-9.808713016689932,14.448953430661778,2.029114430351741,-2.178239237953627,7.18877349575509,-10.199143923827052,5.1546897141991685,-6.821486467756372,18.356667074569657,-14.95522331996481,8.402306973226032,-6.1484963143462315,-10.634841805641981,-22.05776383961168,-14.151046364285273,6.229311072369934,-0.21516643704621413,1.4282257451722882,-4.251382100541874,-11.78037198091525,12.775582615205906,-4.177699565181252,-5.448233128952885,3.728127132626346,1.4469315489253025,1.3742739659777792,1.2539350518769563,-6.092565620813707,3.821438047900261,-6.134987555056477,-9.941152678728272,-16.18520640355001,0.4084289172547327,3.9216881683269342,-0.8723090982709767,5.430475420667819,11.988875600296781,10.468092548251255,6.023025875471919,-4.6673421529092485,0.5077582796594768,-10.914371407525726,4.322029305587275,2.5319785344448866,6.397081419704406,16.053807424728987,0.9162051447382843,1.0025434268180298,-7.531011796880636,-8.876598618275066,-1.155772124696008,7.865551943615331,-0.9194869389985489,4.66552777454769,1.2214644667690213,7.2011329722986375,-4.059256339405575,-2.462803860610254,-4.65325300287138,-3.49370947351589,2.484384492087818,-6.5953325821014035,0.9027910713542104,2.242600855748892,3.437867585175079,0.931373129270483,-0.0076844949481048586,-4.042748483658761,9.488267892927858,2.633283923316888,-4.355006895071608,-1.2856592830172395,1.0920994436488747,-1.8812759673421833,1.505202083955423,9.511988732907325,-1.0105329952074948,2.4962615142305595,-2.779121266795175,-4.856520095633641,5.710026574826918,0.8554138736321358,9.156032067883695,8.722042500265543,1.7988136754024198,-3.6903557340687763,8.013131906685537,-0.5287498387345173,2.62174259215585,5.77669923317435,1.3872500713964064,0.06847053159067795,-4.7319072401844755,-0.27617896517947943
s21_4,26.967098258158867,-23.690495140712102,-22.193923719252428,13.869269071852106,-8.678820365743277,10.49611192529144,-2.8248505285151544,-3.7122769276287375,3.377973439300167,11.099144221289716,4.69046653825121,-4.3716107397754165,-12.015943411498084,-18.757857518812507,0.5537273701851527,-17.08297274412536,0.4310830528850932,-13.35221597331498,-7.446707401305398,13.771303844987367,13.23856423331232,3.5004596982580027,17.132201831231214,-7.417665872228785,11.364488714170774,-3.0663426048374802,-2.5585093892461366,-9.273334636345645,2.8253736318658875,-2.564886647791058,5.731161366482122,0.6699773751357506,3.4514126888790564,-4.155904863512387,-0.0739624433829631,-7.049709392483021,-0.010248706789665163,-4.7355452307228,8.976153884134792,-9.281832206624562,3.346986148167268,0.3677498420680847,0.8596342982868603,1.1202574249397,2.7411924173121567,3.280464860099097,2.138066813587432,-1.0989127064888313,7.981452062815992,10.950923806905365,-2.65172760837759,0.3712152519256143,-1.6403785192568718,-1.3257471892319563,1.1821088228611347,-4.620840657964538,2.3103046198531523,-3.739653636580019,4.274406969097243,8.582610818344769,-2.3385990335108366,-2.4063790612449076,-5.771838575237819,6.981188586709192,-3.762287015158082,-5.7811515348645575,6.175636566953161,-3.6003663512480237,-4.410239490564654,-3.5232565785443946,4.155212757207317,4.764160690497328,-6.177196620751626,-0.6201094960908707,2.406720665589352,-2.7698917401586924,3.3172259553732086,1.9327122713393012,-1.762668834618655,8.866815684450243,4.758008096485361,-1.1070839132682733,1.9843455702000006,0.14671480142227206,-1.072184744493561,0.3429989323727938,1.3981514649138094,2.312241595167116,4.044713579514864,5.79530782322183,5.217816968647571,2.7090807758653974,0.997208666436794,0.42698969303727374,2.8235363972789624,4.849176625168809,2.2464880320121914,2.080016974134551
s21_5,6.6442504419760855,-16.045726502187776,-33.13701657154853,2.2198251627169414,-6.810851311479722,11.333742933044245,-7.350351706651986,-1.9476299994303767,11.802675779393251,16.06317688714039,-2.813166176607828,-0.7994093046129027,-15.69472972789933,-3.4587039085148126,2.4364828299964687,-14.373615734509965,1.3170448732481135,-3.7161167967905997,-10.738802506098397,4.986235392105247,12.183110586357431,8.300914288149043,12.220275909458625,-3.9172955841901027,12.6037962862353,-9.474907791170665,-5.061660710582842,-11.76728703119429,7.7727247997262445,-4.443952054151747,-0.45401270803824473,2.589123210106715,2.320187210654553,-9.237794420360698,4.045891923869673,-9.643561636328771,5.4505654762075375,-5.62230365471079,9.692609373627093,-9.728291572427597,0.8021701961263998,-1.565201997588452,-4.775750144658571,-0.20372291359745476,-2.3775069128102015,2.899709164085614,4.706871109449027,-4.040002691537935,0.5377275789884215,4.967242961046974,-6.168495208154092,5.474591242394949,4.594827064342205,-1.3614709515033223,1.291933964984786,-2.7362578386481284,0.4884076831773744,1.7321439528158438,1.572665975561168,5.20675687849522,-3.0119809885317985,3.488199485896117,4.285487849980452,7.322106487115965,3.5674591403402856,-4.730642574200877,0.3942345243292623,-1.1254508779115688,-5.785576015037656,-1.0568377910933338,3.5343333735366955,0.8897727687247446,-2.3210473309836614,2.1362138299820703,-4.32058422455828,2.147457067822388,0.5718685954341831,0.054629573418642,-5.4359804710945285,-0.22218430318248134,-4.009431196186412,6.840100752580045,2.809381555775534,-0.8690363459667038,-8.53949927483821,-9.165484627000964,-2.4733628703496366,1.9456279130118102,5.067024943805117,-1.801178354426436,-2.004495039871278,0.7573416800009413,-1.1232015334252874,4.80401602249462,0.9327447214871797,-4.416559082358493,2.5146909364847136,1.407189120859099
s21_6,6.3494880949999235,-16.279255542379165,-31.172805897925212,8.059192601560998,-9.424916841245436,12.315204939279537,-12.260527886654707,-4.557504442797325,8.197172142220742,21.705178251865433,-4.257330820472912,2.4238690218929655,-16.379363481765708,0.9975538678982739,0.2400553688714782,-10.50501442082139,-0.8063503699042679,-2.912094840336841,-8.846629135977288,6.487366681777644,10.352218683238632,7.751104565016787,9.44098269291084,-5.050565172806313,14.709319776829515,-5.284406631181483,-6.2065196024590605,-7.723185381029626,3.2186656465009347,-7.4285052163177845,4.315240224085614,2.982085968895822,3.929294877203295,-8.67592500574925,2.002804191264527,-9.313647558144172,4.610103706025907,-3.0058585617979583,5.694566128789669,-9.931631474004236,-1.9551631365438396,3.042570134508946,-7.563663275686475,7.019926352294791,-1.2703697349336476,2.1737652601491453,5.163736736428008,-1.978722827058362,0.1053574684880983,4.77510587394019,-3.338316062313259,4.1292026131801745,2.840913631126404,-6.308058559803069,1.0647758527846345,-3.0138631574817834,0.9459032644792176,-0.0748350969360414,2.875580599156052,3.8970654769336,-4.819148135545097,4.856006313007182,4.945758164261161,3.3198164848790492,6.450550183064065,-2.9758339207430153,-0.660921336528152,1.4148221817933226,-7.058720995750602,0.09187242057456435,3.958341666192278,-0.7367670777213301,-2.559142230323327,2.2036668052006663,-2.5433809995644276,4.850828953162127,2.082394729215276,-2.750983259591442,-4.676515091300476,-3.1817944911347538,-3.55157720904863,5.635455651052949,3.672451604372917,-2.483619123901267,-7.562989332654688,-10.828338339348077,-2.6986007945285104,1.7858591283032514,5.373127151016472,0.11105851071473584,-2.228195384331358,1.9902265499346146,-3.630543505686853,1.6323522390450544,-0.20006181603578976,-2.5094265483301914,2.073932848408271,-0.7633437435976338
s21_7,76.61937871161759,-39.36742081281211,5.163379784372503,5.280571439825925,-17.16558301092201,9.308145751349912,-7.893182674626567,7.667938908015072,-5.695789233228076,1.0977963586649095,3.418430121193617,-2.87299588177478,-3.1812072240385665,-9.475710803396522,-15.498391780566042,-16.902933313068594,5.384063359289835,-4.841575977211516,-1.1110234410029116,3.12200395072377,2.6450784823294615,-2.0981107107661074,-6.731445046944058,-1.1960387530975145,2.1238913321519166,-1.0386520384963225,-10.18705046798071,-3.0707729412547247,7.705925773065738,7.1005211106263335,-1.6931912756808423,-8.718774627324082,3.117904224790432,-2.1834566511304865,0.7243533287190557,-10.23151653961042,-2.3237824004779957,5.043657335174312,4.172584030155604,1.5448127462051147,-3.594803661133593,-1.4040676882605923,3.9461389279846544,-3.3858903750280622,0.27344918836273346,7.188400710052984,5.16257311073997,-5.351783343324285,0.29264443017161346,7.934576070352882,-0.9104890950267842,1.206469605108297,1.363790604049847,-4.5495539294104015,0.7297242292531343,3.020441668321302,-9.817812337656807,4.64118409260304,-1.8642174064407069,4.722620324326974,-4.005234092166695,-1.7129329162890663,3.0009149511207465,2.2606034676503084,-2.3860781664369624,-1.2073008403882541,4.32106507015833,0.787761444700042,-1.2654848493052349,1.6841636212419067,2.6657994284248057,1.7474898530985887,2.3491924368542967,1.8162886304048609,1.4406571723269137,-1.684294899132167,-0.5647579171849075,-2.827160007207538,-3.4744258103647296,-1.176499180852502,1.365459755449586,3.4835073103652165,5.780534701090627,1.4896962520601182,-1.0030480197211926,-0.5353187025778529,-1.9543976925394086,-1.1513818511084586,0.04895026614650799,3.4513686496814096,-2.133070968842549,-2.123657652941928,-0.20926408515019854,-4.735251442042581,-2.661839345696653,1.8309377253792745,0.06253344481875503,-1.1993568392618994
s21_8,75.94526462007671,-31.72212764586077,7.303072443129935,25.259781212233953,-2.8173796470070664,15.294223587059514,6.176152029067097,9.49393333767808,-17.862359675721635,3.6551449961785907,6.989136636035717,-4.482150087494478,-13.21282491429626,-16.26146887860278,-13.908637263129462,-15.314526323091222,9.661894450634177,-14.249569460103851,-1.1342908963979894,20.968912508586648,10.988509669850147,6.457933728237095,-13.679046742650542,-14.540321647278752,4.383288817112767,-6.212827090808515,1.0557525364720766,9.126278570486043,6.025498294533624,14.856068690533148,4.030544311122871,-0.19356597969268413,6.241657112478648,-5.539265093739138,2.68083831905743,-18.866203569333425,6.8263684956019075,10.979249935377736,8.135398913773377,-5.640768851254712,-2.019249587764451,-3.5828321082169667,-1.9319470176242874,4.406283642917103,-11.175603770074385,0.0414067249992493,-4.023293348854421,1.5837156800354135,10.605548576965417,8.576529083773488,4.5487130073371915,-1.8680277050542857,2.8950018647739917,-3.0479305051705348,3.9931260670285713,-2.7139266296140407,-4.916727633649653,7.175763748332202,-4.278542345191486,2.1455587756050574,-6.8889433843187895,3.0892738005731823,-1.4073231397295105,-3.4254958940164575,-2.232935913534109,-0.43652791199892066,4.546783313189614,1.618184916329975,-5.746544179069868,7.0720939118346315,-4.1560978397915616,-5.452505123140321,0.002935265442822373,-7.772626547323456,2.463128894531974,1.663955741429521,-3.584924813285669,-0.05764545374732866,-3.948083481356229,3.8712501255476948,-0.5548133253778521,-6.267680760459112,-0.8652589028873803,7.818538624617245,1.9293038121176183,2.034920165105187,-0.3117823799688776,4.121182424996949,-1.6617476614968003,0.21954997874800697,0.08872719300150067,-1.736273656147048,-1.7290241037075336,0.967489145249902,-8.28432316112597,-1.6849846644837085,-2.9601129315548755,-3.448209668487956
s21_9,11.913150702178234,-3.43502263701184,-30.153615457615423,10.487010364211422,1.22843266517785,4.718759341007986,-3.2943716146688935,0.9665401652387893,-5.884406686557992,10.008340754075665,-0.3935336229911928,2.5914100661505044,-8.98561966775049,-19.192837510039126,-7.6929486226499435,-13.608137529901782,5.3588684140973015,-12.430128495072015,-9.40564324880962,12.214574454954963,26.02931013213423,7.415982832269447,11.116974903639077,-1.3521298581087815,12.645688719397027,-4.478406150826215,-6.4725859080332295,-10.65073902607424,3.2263723716854256,-2.852923612291223,5.81611850250475,-4.655596932475553,5.233198727350317,-6.882872016346847,-1.8046179768225472,-1.1383330183200833,-2.4046389140824354,-4.475919423273028,12.899439307807606,-12.881671414224476,10.253203704382122,-2.254504578469388,-5.3624689490068205,0.2604800181432582,5.777134011127802,9.275772039716395,3.477120092026771,0.7087383025915119,8.558150138041299,5.398970733996693,-3.0924042251990826,2.113049461275768,1.2675027583634495,0.6259962898576474,0.8517106501032052,0.6420818260738927,-1.5486932502370327,-3.472958615827135,-0.4068433552115689,2.9715844230332715,-5.426887487419397,1.288235624701017,-2.8315015052304835,4.474520294144863,-0.5735643302516444,-8.424338005209773,-2.7267028359206944,0.9778801028243447,-7.736196720033088,2.5018412887190262,-3.7525140586106107,5.17850071525255,-12.614856909629497,-1.6776098198613973,-1.751741094276459,0.4387955540717159,1.5774409939931937,8.946902497455234,-3.1635246418147327,-0.4735263624861451,3.430883022617481,3.1347481412373424,0.5336646429088033,5.51299705096094,-8.616020898913156,-4.452565471156736,-3.0384874489219915,1.0559812535760478,1.709435624814724,-2.845984580124333,-2.6852042120528994,3.173345988383819,5.123596266517628,0.8141820226945463,-3.327434727864199,-0.34724484825915003,-3.3931557890149393,2.59236733424012
s22_1,-16.008789580870676,29.05516655603161,-7.115964998221322,-18.638200495580904,15.86261926837301,19.20566456330665,9.647762903663965,28.85121808141064,33.922142785410486,4.312609480057146,5.954247056915517,0.10746239820709903,29.65516153642245,-14.617888937392317,-12.093244377799632,-2.0867319145443877,4.36489593548788,20.39747897702568,7.027943712439103,-13.074138431400602,17.87192904157339,5.490340506444152,-12.618271914664932,-0.3056567864632385,-0.9616986688014298,0.5561214152256905,-6.728162649188417,-6.67319723373802,-10.97062923440721,13.78267753759604,0.28314146534619195,-1.5767010814769145,-3.5730938205784075,5.733043100868622,-0.850023863497577,7.323139876919609,2.9433793197453415,-1.1336671243211944,8.452898155226178,-1.0395852652944981,-2.325832944657435,5.576649158736924,-7.280244987757834,-3.3490330349709425,8.405849156552181,-12.168914448032746,2.859478426707757,0.2462274355764109,-2.0468649652400073,7.088104054005239,5.2088950441248185,-3.752352131948522,-0.13888404222377893,0.6597663782746233,2.220974168347313,3.7445282834280875,-4.060516924174313,0.17962986953810742,1.1328350224117756,-0.17515222139776065,2.4451420895556257,3.9732754502131327,-2.210345518391412,5.744859210211998,1.6402276208251605,-4.294079768199802,8.341923231044007,-6.556899206250021,9.093997387963887,-4.800050667644599,-4.600076300310048,-3.209495759207283,1.6677706229866345,-0.9300432107577985,3.515361253713635,-2.779902632679492,-9.51088574405943,-5.72825037177261,4.985782242921688,3.8090221199733305,1.8957994954439126,3.086115745611567,-1.3260002849944328,1.6530659031469679,-2.591192432611874,2.7898321674634308,0.7875544406686579,-1.3669046418827726,-0.9554867119273913,-2.0165575883195914,5.805616389631182,4.7493237654097396,3.669587806578009,4.976599083242265,0.04673813889510342,0.8477463049426288,4.071075015001301,-0.10742601509871941
s22_10,-15.657521999379854,17.812224813577323,-4.813226419180775,-9.962341474518716,32.84746715048269,21.3487433919672,7.634963634123812,24.95626503682124,29.301487529917484,-4.493743513339127,5.0201502890258265,4.690233352736722,41.5367165892055,-12.14650108507825,-9.896029536444562,4.1161922803910835,-4.808094590125078,15.252467420513575,3.931727747491572,-12.069236785942838,11.587981737864313,2.1903499659541485,-15.134928825407277,2.549683372114088,3.5299971973941524,-1.8512281592066095,-8.051455850811951,-4.137851540023202,-4.178564082147991,7.564969207189661,6.6325302252747935,-0.8836241958091153,-1.579298140538063,6.778507340181008,15.921847840423025,8.228644587862966,-1.7846074770512135,-2.77931592301184,-1.1440766678387775,-6.033092881104698,-4.665829343709828,2.869923209541442,-1.3522208237928994,-3.0013338596279984,6.387579806122367,-7.151750295254139,3.874237495607816,1.860678852301361,-2.9052919775828325,9.376177240881349,1.6785219534867175,2.130546236600762,1.071919448826035,2.715957604032069,-1.0507552799887834,2.423654185776773,2.134888670603899,-0.5716955498313022,2.1064899800059145,-0.32870159757147355,-6.126198602939905,-2.7428752487440597,2.4364628403866457,-0.3214478082615324,1.0567130090152026,-0.22704823074542937,1.2231484785739033,7.228655282202067,-3.8546678417452527,-1.4319260312167446,-5.228136345397672,-2.6324874909627782,9.930710271558723,4.215474733211529,-3.3723093040329895,-1.7456799835412735,-0.9428982508574838,-1.124607218502951,-1.138105515549742,-0.9199153109337941,5.807733442386933,2.221845997453647,6.8614093493826775,-6.90075126300664,-3.2263450667612665,-6.176362558761036,-5.035286002411469,0.29435935958524095,2.0015015182606115,4.5622581900951,-0.2517685801942455,-0.7666499311981126,4.172211145319975,1.019136439774302,0.3375464588356692,5.607435653373535,4.241138213908179,-1.7665642731109963
